candidate_pair_id,left_record_id,right_record_id,left_stable_code,right_stable_code,candidate_relation_code,queue_code,final_decision_code,final_decision_source,final_review_status_code,retained_side,decision_note_ko
ERP-20260827-00019,NEX-000051,REX-000010,bodyweight_forward_lunge_knee_dominant_bodyweight,bodyweight_forward_lunge_knee_dominant_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00020,NEX-000128,REX-000010,bodyweight_forward_lunge_knee_dominant_bodyweight,bodyweight_forward_lunge_knee_dominant_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00021,NEX-000167,REX-000010,bodyweight_forward_lunge_knee_dominant_bodyweight,bodyweight_forward_lunge_knee_dominant_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00022,NEX-000027,REX-000013,bodyweight_reverse_crunch_core_brace_bodyweight,bodyweight_reverse_crunch_core_brace_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00023,NEX-000088,REX-000013,bodyweight_reverse_crunch_core_brace_bodyweight,bodyweight_reverse_crunch_core_brace_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00024,NEX-000095,REX-000013,bodyweight_reverse_crunch_core_brace_bodyweight,bodyweight_reverse_crunch_core_brace_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00025,NEX-000146,REX-000013,bodyweight_reverse_crunch_core_brace_bodyweight,bodyweight_reverse_crunch_core_brace_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00026,NEX-000091,REX-000014,bodyweight_russian_twist_core_brace_bodyweight,bodyweight_russian_twist_core_brace_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00027,NEX-000155,REX-000014,bodyweight_russian_twist_core_brace_bodyweight,bodyweight_russian_twist_core_brace_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00028,NEX-000058,REX-000016,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00029,NEX-000102,REX-000016,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00030,NEX-000122,REX-000016,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00031,REX-000016,REX-000080,bodyweight_standing_calf_raise_isolation_bodyweight,seated_calf_raise_isolation_barbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00032,NEX-000012,REX-000018,cable_fly_isolation_cable_machine,cable_fly_isolation_cable_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00033,NEX-000017,REX-000018,cable_fly_isolation_cable_machine,cable_fly_isolation_cable_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00034,NEX-000019,REX-000018,cable_fly_isolation_cable_machine,cable_fly_isolation_cable_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00035,REX-000059,REX-000060,cardio_jump_plyometric_bodyweight,cardio_jump_plyometric_jump_rope,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00036,NEX-000097,REX-000026,dumbbell_lateral_raise_isolation_dumbbell,dumbbell_lateral_raise_isolation_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00037,NEX-000054,REX-000027,dumbbell_preacher_curl_isolation_dumbbell,dumbbell_preacher_curl_isolation_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00038,NEX-000060,REX-000027,dumbbell_preacher_curl_isolation_dumbbell,dumbbell_preacher_curl_isolation_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00039,NEX-000141,REX-000027,dumbbell_preacher_curl_isolation_dumbbell,dumbbell_preacher_curl_isolation_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00040,NEX-000149,REX-000027,dumbbell_preacher_curl_isolation_dumbbell,dumbbell_preacher_curl_isolation_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00041,NEX-000025,REX-000029,dumbbell_shrug_isolation_dumbbell,dumbbell_shrug_isolation_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00042,NEX-000033,REX-000029,dumbbell_shrug_isolation_dumbbell,dumbbell_shrug_isolation_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00043,NEX-000034,REX-000029,dumbbell_shrug_isolation_dumbbell,dumbbell_shrug_isolation_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00044,NEX-000038,REX-000029,dumbbell_shrug_isolation_dumbbell,dumbbell_shrug_isolation_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00045,NEX-000106,REX-000029,dumbbell_shrug_isolation_dumbbell,dumbbell_shrug_isolation_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00046,NEX-000150,REX-000038,inverted_row_horizontal_pull_bodyweight,inverted_row_horizontal_pull_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00047,REX-000038,REX-000079,inverted_row_horizontal_pull_bodyweight,seated_cable_row_horizontal_pull_cable_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00048,NEX-000189,REX-000040,lat_pulldown_vertical_pull_cable_machine,lat_pulldown_vertical_pull_cable_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00049,NEX-000203,REX-000044,machine_leg_extension_isolation_machine,machine_leg_extension_isolation_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00050,NEX-000083,REX-000045,neck_lateral_stretch_mobility_stretch_bodyweight,neck_lateral_stretch_mobility_stretch_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00051,REX-000048,REX-000096,overhead_triceps_stretch_mobility_stretch_bodyweight,triceps_stretch_mobility_stretch_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00052,NEX-000194,REX-000049,pectorals_horizontal_push_horizontal_push_machine,pectorals_horizontal_push_horizontal_push_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00053,NEX-000206,REX-000049,pectorals_horizontal_push_horizontal_push_machine,pectorals_horizontal_push_horizontal_push_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00054,NEX-000052,REX-000055,reverse_wrist_curl_isolation_barbell,reverse_wrist_curl_isolation_barbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00055,NEX-000100,REX-000055,reverse_wrist_curl_isolation_barbell,reverse_wrist_curl_isolation_barbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00056,REX-000055,REX-000102,reverse_wrist_curl_isolation_barbell,wrist_curl_isolation_barbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00057,NEX-000196,REX-000076,row_variant_horizontal_pull_cable_machine,row_variant_horizontal_pull_cable_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00058,REX-000076,REX-000079,row_variant_horizontal_pull_cable_machine,seated_cable_row_horizontal_pull_cable_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00059,NEX-000013,REX-000079,seated_cable_row_horizontal_pull_cable_machine,seated_cable_row_horizontal_pull_cable_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00060,NEX-000014,REX-000079,seated_cable_row_horizontal_pull_cable_machine,seated_cable_row_horizontal_pull_cable_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00061,NEX-000015,REX-000079,seated_cable_row_horizontal_pull_cable_machine,seated_cable_row_horizontal_pull_cable_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00062,NEX-000070,REX-000080,seated_calf_raise_isolation_barbell,seated_calf_raise_isolation_barbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00063,NEX-000120,REX-000080,seated_calf_raise_isolation_barbell,seated_calf_raise_isolation_barbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00064,NEX-000087,REX-000083,seated_leg_curl_knee_flexion_machine,seated_leg_curl_knee_flexion_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00065,NEX-000202,REX-000083,seated_leg_curl_knee_flexion_machine,seated_leg_curl_knee_flexion_machine,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00066,NEX-000055,REX-000086,seated_shoulder_press_vertical_push_dumbbell,seated_shoulder_press_vertical_push_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00067,NEX-000101,REX-000086,seated_shoulder_press_vertical_push_dumbbell,seated_shoulder_press_vertical_push_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00068,NEX-000163,REX-000086,seated_shoulder_press_vertical_push_dumbbell,seated_shoulder_press_vertical_push_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00069,NEX-000198,REX-000086,seated_shoulder_press_vertical_push_dumbbell,seated_shoulder_press_vertical_push_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00070,NEX-000200,REX-000086,seated_shoulder_press_vertical_push_dumbbell,seated_shoulder_press_vertical_push_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00071,NEX-000207,REX-000086,seated_shoulder_press_vertical_push_dumbbell,seated_shoulder_press_vertical_push_dumbbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00072,REX-000091,REX-000092,spine_stretch_mobility_stretch_bodyweight,spine_twist_mobility_stretch_bodyweight,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
ERP-20260827-00073,NEX-000046,REX-000102,wrist_curl_isolation_barbell,wrist_curl_isolation_barbell,PRIMARY_VARIANT,VARIANT_CANDIDATE_QUEUE,VARIANT_CANDIDATE,AUTO_RULE,REVIEW_REQUIRED,both,자동 규칙으로 Variant 후보 Queue에 보관했으며 대표-Variant 확정은 별도 검토가 필요하다.
