review_record_id,legacy_record_number,legacy_relation_identity,legacy_reason_code,legacy_goal_preservation_code,legacy_relation_type,source_exercise_stable_code_legacy,source_exercise_stable_code,source_exercise_id,source_record_type,source_exercise_name_ko,source_primary_movement_pattern_code,source_primary_body_area_codes,source_secondary_body_area_codes,source_equipment_codes,source_location_codes,source_difficulty_code,target_exercise_stable_code_legacy,target_exercise_stable_code,target_exercise_id,target_record_type,target_exercise_name_ko,target_primary_movement_pattern_code,target_primary_body_area_codes,target_secondary_body_area_codes,target_equipment_codes,target_location_codes,target_difficulty_code,candidate_origin_code,pain_discomfort_area_code,condition_code,pain_score_min,pain_score_max,severity_code,service_action_code,source_load_to_avoid_code,source_load_to_avoid_detail,source_load_pain_area_overlap,target_load_reduction_basis_code,target_pain_area_overlap,target_difficulty_not_higher,source_target_same_family,source_target_same_movement_pattern,variant_relation_overlap,variant_type_code,direction_code,directionality_check_code,decision,decision_code,reclassification_code,review_reason_code,review_reason_ko,area_specific_safety_review_code,area_specific_safety_guard_codes,evidence_source,evidence_reviewer,evidence_reviewed_at,legacy_review_method_code,legacy_review_status_code,legacy_source_catalog_version_code,legacy_source_manifest_hash,legacy_source_relation_key,legacy_source_metadata,decision_source_code,decision_reviewer_code,review_status_code,production_eligible,user_review_decision_code,user_review_status
ALT-LEGACY-50e684b6519c2994,190,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000085:NEX-000058:CONSTRAINT,EQUIPMENT,ISOLATION_CALF_RAISE,CONSTRAINT,reverse_calf_raise_isolation_resistance_band,reverse_calf_raise_isolation_resistance_band,REX-000054,REPRESENTATIVE,리버스 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",INTERMEDIATE,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000016,REPRESENTATIVE,스탠딩 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""ANKLE_FOOT"",""KNEE""],""source_equipment_codes"":[""RESISTANCE_BAND""],""source_primary_movement_pattern_code"":""ISOLATION""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_VARIANT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000085:NEX-000058:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000085:NEX-000058:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,DOMAIN_APPROVED,false,USER_DIRECT_REVIEW_2026_08_29,COMPLETED
ALT-LEGACY-7efe2473847b0d59,191,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000085:NEX-000120:CONSTRAINT,LOCATION,ISOLATION_CALF_RAISE,CONSTRAINT,reverse_calf_raise_isolation_resistance_band,reverse_calf_raise_isolation_resistance_band,REX-000054,REPRESENTATIVE,리버스 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""RESISTANCE_BAND""]","[""HOME"",""GYM""]",INTERMEDIATE,seated_calf_raise_isolation_barbell,seated_calf_raise_isolation_barbell,REX-000080,REPRESENTATIVE,시티드 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""BARBELL""]","[""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""ANKLE_FOOT"",""KNEE""],""source_equipment_codes"":[""RESISTANCE_BAND""],""source_primary_movement_pattern_code"":""ISOLATION""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_CONTEXT_DEFAULT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000085:NEX-000120:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000085:NEX-000120:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,DOMAIN_APPROVED,false,USER_DIRECT_REVIEW_2026_08_29,COMPLETED
ALT-LEGACY-c95418deea7b0e61,198,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:LOWER_BACK:NRS_4_6:REX-000073:REX-000016:DISCOMFORT,DISCOMFORT,ACTIVE_RECOVERY,,roller_back_stretch_mobility_stretch_foam_roller,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,REPRESENTATIVE,롤러 등 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK""]","[""FOAM_ROLLER""]","[""HOME"",""GYM""]",INTERMEDIATE,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000016,REPRESENTATIVE,스탠딩 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,LOWER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""LOWER_BACK"",""source_body_area_codes"":[""LOWER_BACK"",""UPPER_BACK""],""source_equipment_codes"":[""FOAM_ROLLER""],""source_primary_movement_pattern_code"":""MOBILITY_STRETCH""}",true,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,false,false,,A_TO_B,PASS_SOURCE_LOADS_AREA_TARGET_EXCLUDES_AREA,KEEP,RETAIN_DISCOMFORT_ALTERNATIVE,,,,LOWER_BACK_CONDITIONALLY_RETAINED,"[""NEUTRAL_SPINE_REQUIRED"",""NO_CORE_OR_HIP_DOMINANT_TARGET_AT_RUNTIME"",""REDUCED_VOLUME_AND_LOAD"",""STOP_IF_LOWER_BACK_DISCOMFORT_INCREASES""]",normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:LOWER_BACK:NRS_4_6:REX-000073:REX-000016:DISCOMFORT,"{""alternative_target_muscle_code"":""CALVES"",""body_area_code"":""LOWER_BACK"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_4_6"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:LOWER_BACK:NRS_4_6:REX-000073:REX-000016:DISCOMFORT"",""source_target_muscle_code"":""MOBILITY""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,DOMAIN_APPROVED,false,USER_DIRECT_REVIEW_2026_08_29,COMPLETED
ALT-LEGACY-a24cfee49149a887,199,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000147:NEX-000114:CONSTRAINT,EQUIPMENT,MOBILITY_SPINE,CONSTRAINT,roller_back_stretch_mobility_stretch_foam_roller,roller_back_stretch_mobility_stretch_foam_roller,REX-000073,REPRESENTATIVE,롤러 등 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK""]","[""LOWER_BACK""]","[""FOAM_ROLLER""]","[""HOME"",""GYM""]",INTERMEDIATE,spine_stretch_mobility_stretch_bodyweight,spine_stretch_mobility_stretch_bodyweight,REX-000091,REPRESENTATIVE,척추 스트레칭,MOBILITY_STRETCH,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""LOWER_BACK"",""UPPER_BACK""],""source_equipment_codes"":[""FOAM_ROLLER""],""source_primary_movement_pattern_code"":""MOBILITY_STRETCH""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_VARIANT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000147:NEX-000114:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000147:NEX-000114:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,DOMAIN_APPROVED,false,USER_DIRECT_REVIEW_2026_08_29,COMPLETED
ALT-LEGACY-0f25d8df06b2bc04,202,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:LOWER_BACK:NRS_4_6:REX-000074:REX-000016:DISCOMFORT,DISCOMFORT,ACTIVE_RECOVERY,,roller_hip_stretch_mobility_stretch_foam_roller,roller_hip_stretch_mobility_stretch_foam_roller,REX-000074,REPRESENTATIVE,롤러 둔근 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""LOWER_BACK""]","[""FOAM_ROLLER""]","[""HOME"",""GYM""]",INTERMEDIATE,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000016,REPRESENTATIVE,스탠딩 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,LOWER_BACK,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""LOWER_BACK"",""source_body_area_codes"":[""HIP"",""LOWER_BACK""],""source_equipment_codes"":[""FOAM_ROLLER""],""source_primary_movement_pattern_code"":""MOBILITY_STRETCH""}",true,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,false,false,,A_TO_B,PASS_SOURCE_LOADS_AREA_TARGET_EXCLUDES_AREA,KEEP,RETAIN_DISCOMFORT_ALTERNATIVE,,,,LOWER_BACK_CONDITIONALLY_RETAINED,"[""NEUTRAL_SPINE_REQUIRED"",""NO_CORE_OR_HIP_DOMINANT_TARGET_AT_RUNTIME"",""REDUCED_VOLUME_AND_LOAD"",""STOP_IF_LOWER_BACK_DISCOMFORT_INCREASES""]",normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:LOWER_BACK:NRS_4_6:REX-000074:REX-000016:DISCOMFORT,"{""alternative_target_muscle_code"":""CALVES"",""body_area_code"":""LOWER_BACK"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_4_6"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:LOWER_BACK:NRS_4_6:REX-000074:REX-000016:DISCOMFORT"",""source_target_muscle_code"":""MOBILITY""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,DOMAIN_APPROVED,false,USER_DIRECT_REVIEW_2026_08_29,COMPLETED
ALT-LEGACY-cc6a5e027371a382,203,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000145:NEX-000126:CONSTRAINT,EQUIPMENT,MOBILITY_GLUTE,CONSTRAINT,roller_hip_stretch_mobility_stretch_foam_roller,roller_hip_stretch_mobility_stretch_foam_roller,REX-000074,REPRESENTATIVE,롤러 둔근 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""LOWER_BACK""]","[""FOAM_ROLLER""]","[""HOME"",""GYM""]",INTERMEDIATE,seated_glute_stretch_mobility_stretch_bodyweight,seated_glute_stretch_mobility_stretch_bodyweight,REX-000082,REPRESENTATIVE,앉아서 둔근 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""HIP"",""LOWER_BACK""],""source_equipment_codes"":[""FOAM_ROLLER""],""source_primary_movement_pattern_code"":""MOBILITY_STRETCH""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_VARIANT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000145:NEX-000126:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000145:NEX-000126:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,DOMAIN_APPROVED,false,USER_DIRECT_REVIEW_2026_08_29,COMPLETED
ALT-LEGACY-14d7f855238ce3cd,204,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000145:NEX-000157:CONSTRAINT,EQUIPMENT,MOBILITY_GLUTE,CONSTRAINT,roller_hip_stretch_mobility_stretch_foam_roller,roller_hip_stretch_mobility_stretch_foam_roller,REX-000074,REPRESENTATIVE,롤러 둔근 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""LOWER_BACK""]","[""FOAM_ROLLER""]","[""HOME"",""GYM""]",INTERMEDIATE,seated_piriformis_stretch_mobility_stretch_bodyweight,seated_piriformis_stretch_mobility_stretch_bodyweight,REX-000085,REPRESENTATIVE,앉아서 이상근 스트레칭,MOBILITY_STRETCH,"[""HIP""]","[""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""HIP"",""LOWER_BACK""],""source_equipment_codes"":[""FOAM_ROLLER""],""source_primary_movement_pattern_code"":""MOBILITY_STRETCH""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_VARIANT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000145:NEX-000157:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000145:NEX-000157:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,DOMAIN_APPROVED,false,USER_DIRECT_REVIEW_2026_08_29,COMPLETED
ALT-LEGACY-e78fd6ba4ea70fd3,220,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ANKLE_FOOT:NRS_1_3:REX-000080:REX-000016:DISCOMFORT,DISCOMFORT,SAME_GOAL,,seated_calf_raise_isolation_barbell,seated_calf_raise_isolation_barbell,REX-000080,REPRESENTATIVE,시티드 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""BARBELL""]","[""GYM""]",BEGINNER,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000016,REPRESENTATIVE,스탠딩 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ANKLE_FOOT,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ANKLE_FOOT"",""source_body_area_codes"":[""ANKLE_FOOT"",""KNEE""],""source_equipment_codes"":[""BARBELL""],""source_primary_movement_pattern_code"":""ISOLATION""}",true,UNCONFIRMED,true,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_UNSAFE_SAME_AREA_TARGET,REMOVE_TARGET_RETAINS_DISCOMFORT_AREA,TARGET_RETAINS_DISCOMFORT_AREA,NRS 점수가 1~3인 경미한 조건이어도 target이 보고된 불편 부위를 포함하므로 동일 부담·위험을 남길 수 있어 Alternative에서 삭제한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ANKLE_FOOT:NRS_1_3:REX-000080:REX-000016:DISCOMFORT,"{""alternative_target_muscle_code"":""CALVES"",""body_area_code"":""ANKLE_FOOT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ANKLE_FOOT:NRS_1_3:REX-000080:REX-000016:DISCOMFORT"",""source_target_muscle_code"":""CALVES""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,DOMAIN_APPROVED,false,USER_DIRECT_REVIEW_2026_08_29,COMPLETED
ALT-LEGACY-0137e01bfa9c1730,221,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000007:NEX-000117:CONSTRAINT,LOCATION,ISOLATION_CALF_RAISE,CONSTRAINT,seated_calf_raise_isolation_barbell,seated_calf_raise_isolation_barbell,REX-000080,REPRESENTATIVE,시티드 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""BARBELL""]","[""GYM""]",BEGINNER,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000016,REPRESENTATIVE,스탠딩 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""ANKLE_FOOT"",""KNEE""],""source_equipment_codes"":[""BARBELL""],""source_primary_movement_pattern_code"":""ISOLATION""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_CONTEXT_DEFAULT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000007:NEX-000117:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000007:NEX-000117:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,DOMAIN_APPROVED,false,USER_DIRECT_REVIEW_2026_08_29,COMPLETED
ALT-LEGACY-9f704b001df302af,229,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ABDOMEN:NRS_4_6:REX-000084:REX-000016:DISCOMFORT,DISCOMFORT,ACTIVE_RECOVERY,,seated_lower_back_stretch_mobility_stretch_bodyweight,seated_lower_back_stretch_mobility_stretch_bodyweight,REX-000084,REPRESENTATIVE,앉아서 허리 스트레칭,MOBILITY_STRETCH,"[""LOWER_BACK""]","[""UPPER_BACK"",""ABDOMEN""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,bodyweight_standing_calf_raise_isolation_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000016,REPRESENTATIVE,스탠딩 카프 레이즈,ISOLATION,"[""ANKLE_FOOT""]","[""KNEE""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ABDOMEN,NRS_4_6,4,6,MODERATE,SKIP_AFFECTED_AREA,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ABDOMEN"",""source_body_area_codes"":[""ABDOMEN"",""LOWER_BACK"",""UPPER_BACK""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""MOBILITY_STRETCH""}",true,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,false,false,false,,A_TO_B,PASS_SOURCE_LOADS_AREA_TARGET_EXCLUDES_AREA,KEEP,RETAIN_DISCOMFORT_ALTERNATIVE,,,,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ABDOMEN:NRS_4_6:REX-000084:REX-000016:DISCOMFORT,"{""alternative_target_muscle_code"":""CALVES"",""body_area_code"":""ABDOMEN"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_4_6"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ABDOMEN:NRS_4_6:REX-000084:REX-000016:DISCOMFORT"",""source_target_muscle_code"":""MOBILITY""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,DOMAIN_APPROVED,false,USER_DIRECT_REVIEW_2026_08_29,COMPLETED
