experiment_id,split_type,split_part,ablation_id,model_id,n_train,n_val,n_test,n_users_train,n_users_val,n_users_test,hyperparams,feature_columns,seed,git_commit,source_fingerprint,config_sha256,run_at,threshold,calibration_bins,n_validation_predictions,prediction_path,test_accessed,duration_seconds,precision,recall,f1,roc_auc,pr_auc,brier,tn,fp,fn,tp,calibration_curve,unavailable_metrics,selected,selected_for_split
time_A4_logreg,time,val,A4,logreg,79652,14966,,286,285,,"{""max_iter"":1000,""random_state"":42}","[""experience_level_code"",""day_of_week"",""is_weekend"",""workout_completed_prev_day"",""workout_count_7d"",""workout_count_28d"",""completion_rate_7d"",""completion_rate_28d"",""days_since_last_workout"",""consecutive_workout_days"",""consecutive_non_workout_days"",""is_return_mode_candidate"",""sleep_minutes_prev_day"",""resting_hr_prev_day"",""resting_hr_trend_code_prev_day"",""last_workout_duration_min_prev_day"",""last_workout_type_code_prev_day"",""last_workout_calories_prev_day"",""last_workout_avg_hr_prev_day"",""sleep_minutes_delta_28d"",""resting_hr_delta_28d""]",42,84e53a05f01e9188b5d2ed16fdfc6d99da3afcf0,07d935d701aec7001ed59534be4c84d7176f5feaca0318ae978e512769d46373,a0425fcc0ba351c8f6137f2997261229b374cf54a99904bc2ec4416c648a9549,2026-08-20T03:49:49.774289+00:00,0.5,10,14966,ml/outputs/predictions/predictions_time_A4_logreg.parquet,False,0.19950824999978067,0.6873111782477341,0.680373831775701,0.6838249107646064,0.7280584867290437,0.7623303446169678,0.20954852605372462,4457,2484,2565,5460,"{""n_bins"":10,""probability_predicted"":[0.17778485875373215,0.2586075007356838,0.3451461057214961,0.4584266441410238,0.5417838517495118,0.647493564890277,0.7639683470902264,0.8283845822955054,0.9106885701417923],""probability_true"":[0.19477434679334918,0.29920692141312183,0.33969155844155846,0.4476363636363636,0.5021834061135371,0.6024193548387097,0.758537565287264,0.868766404199475,1.0]}",{},False,False
time_A4_rf,time,val,A4,rf,79652,14966,,286,285,,"{""min_samples_leaf"":5,""n_estimators"":300,""n_jobs"":-1,""random_state"":42}","[""experience_level_code"",""day_of_week"",""is_weekend"",""workout_completed_prev_day"",""workout_count_7d"",""workout_count_28d"",""completion_rate_7d"",""completion_rate_28d"",""days_since_last_workout"",""consecutive_workout_days"",""consecutive_non_workout_days"",""is_return_mode_candidate"",""sleep_minutes_prev_day"",""resting_hr_prev_day"",""resting_hr_trend_code_prev_day"",""last_workout_duration_min_prev_day"",""last_workout_type_code_prev_day"",""last_workout_calories_prev_day"",""last_workout_avg_hr_prev_day"",""sleep_minutes_delta_28d"",""resting_hr_delta_28d""]",42,84e53a05f01e9188b5d2ed16fdfc6d99da3afcf0,07d935d701aec7001ed59534be4c84d7176f5feaca0318ae978e512769d46373,a0425fcc0ba351c8f6137f2997261229b374cf54a99904bc2ec4416c648a9549,2026-08-20T03:49:49.774289+00:00,0.5,10,14966,ml/outputs/predictions/predictions_time_A4_rf.parquet,False,2.4616116250017512,0.6976928147659855,0.6594392523364486,0.6780269058295965,0.7241411972113869,0.7604033434821087,0.21001867531974697,4648,2293,2733,5292,"{""n_bins"":10,""probability_predicted"":[0.09597557783126831,0.17530016003306523,0.2616804121170527,0.3508028973575254,0.4513950702822446,0.5445633594575521,0.6449141458283835,0.7556314920569874,0.8448485693590387,0.9379093065651246],""probability_true"":[1.0,0.20930232558139536,0.28268309377138945,0.3460810299129118,0.44075981970379907,0.5249690466364012,0.6400665004156276,0.7661847894406034,0.8307155322862129,0.9291217257318952]}",{},False,False
time_A4_histgb,time,val,A4,histgb,79652,14966,,286,285,,"{""learning_rate"":0.1,""max_iter"":300,""random_state"":42}","[""experience_level_code"",""day_of_week"",""is_weekend"",""workout_completed_prev_day"",""workout_count_7d"",""workout_count_28d"",""completion_rate_7d"",""completion_rate_28d"",""days_since_last_workout"",""consecutive_workout_days"",""consecutive_non_workout_days"",""is_return_mode_candidate"",""sleep_minutes_prev_day"",""resting_hr_prev_day"",""resting_hr_trend_code_prev_day"",""last_workout_duration_min_prev_day"",""last_workout_type_code_prev_day"",""last_workout_calories_prev_day"",""last_workout_avg_hr_prev_day"",""sleep_minutes_delta_28d"",""resting_hr_delta_28d""]",42,84e53a05f01e9188b5d2ed16fdfc6d99da3afcf0,07d935d701aec7001ed59534be4c84d7176f5feaca0318ae978e512769d46373,a0425fcc0ba351c8f6137f2997261229b374cf54a99904bc2ec4416c648a9549,2026-08-20T03:49:49.774289+00:00,0.5,10,14966,ml/outputs/predictions/predictions_time_A4_histgb.parquet,False,0.39827641600095376,0.6994673768308921,0.6545794392523364,0.6762793691663984,0.7281149932609564,0.763812063396661,0.2087016303647752,4684,2257,2772,5253,"{""n_bins"":10,""probability_predicted"":[0.19452511072158812,0.2697169778560509,0.34692141041039265,0.4519815609331002,0.5412423613139205,0.652659727818575,0.7597678520975341,0.8380414445701959,0.9351679291818049],""probability_true"":[0.6,0.24764353041988005,0.3444264943457189,0.4433991846973973,0.5325355272999253,0.6720098643649816,0.7573734001112966,0.8362282878411911,0.9334415584415584]}",{},False,False
time_A5_logreg,time,val,A5,logreg,79652,14966,,286,285,,"{""max_iter"":1000,""random_state"":42}","[""experience_level_code"",""day_of_week"",""is_weekend"",""workout_completed_prev_day"",""workout_count_7d"",""workout_count_28d"",""completion_rate_7d"",""completion_rate_28d"",""days_since_last_workout"",""consecutive_workout_days"",""consecutive_non_workout_days"",""is_return_mode_candidate"",""sleep_minutes_prev_day"",""resting_hr_prev_day"",""resting_hr_trend_code_prev_day"",""last_workout_duration_min_prev_day"",""last_workout_type_code_prev_day"",""last_workout_calories_prev_day"",""last_workout_avg_hr_prev_day"",""sleep_minutes_delta_28d"",""resting_hr_delta_28d"",""hrv_prev_day"",""hrv_delta_28d"",""recovery_score_prev_day"",""day_strain_prev_day"",""calories_burned_prev_day"",""sleep_efficiency_prev_day"",""light_sleep_hours_prev_day"",""rem_sleep_hours_prev_day"",""deep_sleep_hours_prev_day"",""wake_ups_prev_day"",""time_to_fall_asleep_min_prev_day"",""respiratory_rate_prev_day"",""skin_temp_deviation_prev_day""]",42,84e53a05f01e9188b5d2ed16fdfc6d99da3afcf0,07d935d701aec7001ed59534be4c84d7176f5feaca0318ae978e512769d46373,a0425fcc0ba351c8f6137f2997261229b374cf54a99904bc2ec4416c648a9549,2026-08-20T03:49:49.774289+00:00,0.5,10,14966,ml/outputs/predictions/predictions_time_A5_logreg.parquet,False,0.3241341660013859,0.6869346733668342,0.6813707165109034,0.684141382546137,0.7281058732233991,0.7621829939223521,0.20953279045870432,4449,2492,2557,5468,"{""n_bins"":10,""probability_predicted"":[0.1776965060194985,0.25889531869742444,0.344678640702622,0.4582476997222656,0.5424853235677111,0.6476213379452626,0.7645972071425094,0.8294328715994898,0.9109418193499247],""probability_true"":[0.19672131147540983,0.30152949745083757,0.3384491114701131,0.4472527472527473,0.5015184381778742,0.6073717948717948,0.758716323296355,0.8687466379774073,1.0]}",{},False,False
time_A5_rf,time,val,A5,rf,79652,14966,,286,285,,"{""min_samples_leaf"":5,""n_estimators"":300,""n_jobs"":-1,""random_state"":42}","[""experience_level_code"",""day_of_week"",""is_weekend"",""workout_completed_prev_day"",""workout_count_7d"",""workout_count_28d"",""completion_rate_7d"",""completion_rate_28d"",""days_since_last_workout"",""consecutive_workout_days"",""consecutive_non_workout_days"",""is_return_mode_candidate"",""sleep_minutes_prev_day"",""resting_hr_prev_day"",""resting_hr_trend_code_prev_day"",""last_workout_duration_min_prev_day"",""last_workout_type_code_prev_day"",""last_workout_calories_prev_day"",""last_workout_avg_hr_prev_day"",""sleep_minutes_delta_28d"",""resting_hr_delta_28d"",""hrv_prev_day"",""hrv_delta_28d"",""recovery_score_prev_day"",""day_strain_prev_day"",""calories_burned_prev_day"",""sleep_efficiency_prev_day"",""light_sleep_hours_prev_day"",""rem_sleep_hours_prev_day"",""deep_sleep_hours_prev_day"",""wake_ups_prev_day"",""time_to_fall_asleep_min_prev_day"",""respiratory_rate_prev_day"",""skin_temp_deviation_prev_day""]",42,84e53a05f01e9188b5d2ed16fdfc6d99da3afcf0,07d935d701aec7001ed59534be4c84d7176f5feaca0318ae978e512769d46373,a0425fcc0ba351c8f6137f2997261229b374cf54a99904bc2ec4416c648a9549,2026-08-20T03:49:49.774289+00:00,0.5,10,14966,ml/outputs/predictions/predictions_time_A5_rf.parquet,False,4.399377084000662,0.697490269762448,0.647601246105919,0.6716205737916774,0.7247406601524823,0.7611858625734071,0.20951149857451146,4687,2254,2828,5197,"{""n_bins"":10,""probability_predicted"":[0.18126719489873175,0.26492131967409,0.3501897351638131,0.45149719771867847,0.5435527958761254,0.6467436538301271,0.7567753004544394,0.8414977853505692,0.9333120619549471],""probability_true"":[0.18072289156626506,0.27591973244147155,0.3408695652173913,0.44718833680452247,0.514041514041514,0.6531365313653137,0.7769827072152653,0.8342214328004737,0.9448529411764706]}",{},False,False
time_A5_histgb,time,val,A5,histgb,79652,14966,,286,285,,"{""learning_rate"":0.1,""max_iter"":300,""random_state"":42}","[""experience_level_code"",""day_of_week"",""is_weekend"",""workout_completed_prev_day"",""workout_count_7d"",""workout_count_28d"",""completion_rate_7d"",""completion_rate_28d"",""days_since_last_workout"",""consecutive_workout_days"",""consecutive_non_workout_days"",""is_return_mode_candidate"",""sleep_minutes_prev_day"",""resting_hr_prev_day"",""resting_hr_trend_code_prev_day"",""last_workout_duration_min_prev_day"",""last_workout_type_code_prev_day"",""last_workout_calories_prev_day"",""last_workout_avg_hr_prev_day"",""sleep_minutes_delta_28d"",""resting_hr_delta_28d"",""hrv_prev_day"",""hrv_delta_28d"",""recovery_score_prev_day"",""day_strain_prev_day"",""calories_burned_prev_day"",""sleep_efficiency_prev_day"",""light_sleep_hours_prev_day"",""rem_sleep_hours_prev_day"",""deep_sleep_hours_prev_day"",""wake_ups_prev_day"",""time_to_fall_asleep_min_prev_day"",""respiratory_rate_prev_day"",""skin_temp_deviation_prev_day""]",42,84e53a05f01e9188b5d2ed16fdfc6d99da3afcf0,07d935d701aec7001ed59534be4c84d7176f5feaca0318ae978e512769d46373,a0425fcc0ba351c8f6137f2997261229b374cf54a99904bc2ec4416c648a9549,2026-08-20T03:49:49.774289+00:00,0.5,10,14966,ml/outputs/predictions/predictions_time_A5_histgb.parquet,False,0.51191637500051,0.6995455760491847,0.6522118380062305,0.675049977429548,0.7277331275939034,0.7641134943885063,0.20880673225698188,4693,2248,2791,5234,"{""n_bins"":10,""probability_predicted"":[0.27220740289189094,0.3460339132745193,0.45183561875825373,0.5421530836133032,0.652479538792058,0.7579368964030492,0.8368316790135663,0.9341180878173974],""probability_true"":[0.2483720930232558,0.3424828446662508,0.4452076178582579,0.5267379679144385,0.6727688787185355,0.7613956105796286,0.8393402565668907,0.9375]}",{},False,False
time_A2-lag1_logreg,time,val,A2-lag1,logreg,79652,14966,,286,285,,"{""max_iter"":1000,""random_state"":42}","[""workout_completed_prev_day"",""day_of_week""]",42,84e53a05f01e9188b5d2ed16fdfc6d99da3afcf0,07d935d701aec7001ed59534be4c84d7176f5feaca0318ae978e512769d46373,a0425fcc0ba351c8f6137f2997261229b374cf54a99904bc2ec4416c648a9549,2026-08-20T03:49:49.774289+00:00,0.5,10,14966,ml/outputs/predictions/predictions_time_A2-lag1_logreg.parquet,False,0.051606167000500136,0.5863080684596577,0.7470404984423676,0.656986301369863,0.6154731041923898,0.6237318453282218,0.23888059351588195,2711,4230,2030,5995,"{""n_bins"":10,""probability_predicted"":[0.377828562922246,0.45697944923353934,0.5475719425125706,0.6544490982504452],""probability_true"":[0.36588658865886586,0.4831282254863041,0.5247419010323958,0.6613848491426091]}",{},False,False
time_A2-lag1_rf,time,val,A2-lag1,rf,79652,14966,,286,285,,"{""min_samples_leaf"":5,""n_estimators"":300,""n_jobs"":-1,""random_state"":42}","[""workout_completed_prev_day"",""day_of_week""]",42,84e53a05f01e9188b5d2ed16fdfc6d99da3afcf0,07d935d701aec7001ed59534be4c84d7176f5feaca0318ae978e512769d46373,a0425fcc0ba351c8f6137f2997261229b374cf54a99904bc2ec4416c648a9549,2026-08-20T03:49:49.774289+00:00,0.5,10,14966,ml/outputs/predictions/predictions_time_A2-lag1_rf.parquet,False,0.49109266699997534,0.6374875657240301,0.5590031152647975,0.5956712256008498,0.617394703286849,0.6208762267169996,0.23687416403478387,4390,2551,3539,4486,"{""n_bins"":10,""probability_predicted"":[0.36385882612985065,0.4810363509378438,0.5310013890266418,0.661761357593321],""probability_true"":[0.36588658865886586,0.47765901524443666,0.5253708040593287,0.6624391938846421]}",{},False,False
time_A2-lag1_histgb,time,val,A2-lag1,histgb,79652,14966,,286,285,,"{""learning_rate"":0.1,""max_iter"":300,""random_state"":42}","[""workout_completed_prev_day"",""day_of_week""]",42,84e53a05f01e9188b5d2ed16fdfc6d99da3afcf0,07d935d701aec7001ed59534be4c84d7176f5feaca0318ae978e512769d46373,a0425fcc0ba351c8f6137f2997261229b374cf54a99904bc2ec4416c648a9549,2026-08-20T03:49:49.774289+00:00,0.5,10,14966,ml/outputs/predictions/predictions_time_A2-lag1_histgb.parquet,False,0.2680709590003971,0.6374875657240301,0.5590031152647975,0.5956712256008498,0.6179662495775475,0.6216090543022493,0.23688908642102652,4390,2551,3539,4486,"{""n_bins"":10,""probability_predicted"":[0.3638450076969543,0.4811498622552137,0.5334165096282959,0.661420572955547],""probability_true"":[0.36588658865886586,0.47765901524443666,0.5253708040593287,0.6624391938846421]}",{},False,False
user_A0_majority,user,val,A0,majority,69956,15088,,200,43,,"{""strategy"":""most_frequent""}",[],42,84e53a05f01e9188b5d2ed16fdfc6d99da3afcf0,07d935d701aec7001ed59534be4c84d7176f5feaca0318ae978e512769d46373,a0425fcc0ba351c8f6137f2997261229b374cf54a99904bc2ec4416c648a9549,2026-08-20T03:49:49.774289+00:00,0.5,10,15088,ml/outputs/predictions/predictions_user_A0_majority.parquet,False,0.041492665999612655,0.5493769883351007,1.0,0.7091585746674082,0.5,0.5493769883351007,0.45062301166489926,0,6799,0,8289,"{""n_bins"":10,""probability_predicted"":[1.0],""probability_true"":[0.5493769883351007]}",{},False,False
user_A1_logreg,user,val,A1,logreg,69956,15088,,200,43,,"{""max_iter"":1000,""random_state"":42}","[""experience_level_code"",""day_of_week"",""is_weekend""]",42,84e53a05f01e9188b5d2ed16fdfc6d99da3afcf0,07d935d701aec7001ed59534be4c84d7176f5feaca0318ae978e512769d46373,a0425fcc0ba351c8f6137f2997261229b374cf54a99904bc2ec4416c648a9549,2026-08-20T03:49:49.774289+00:00,0.5,10,15088,ml/outputs/predictions/predictions_user_A1_logreg.parquet,False,0.07147174999954586,0.714367816091954,0.5998311014597659,0.6521083349727851,0.7005721356871387,0.7107809959012937,0.21552959920998133,4811,1988,3317,4972,"{""n_bins"":10,""probability_predicted"":[0.2079835165355165,0.3311359877765351,0.49216256234794853,0.6402847080374483,0.7986123110446891],""probability_true"":[0.18455743879472694,0.32467115816490216,0.49263392857142857,0.5477386934673367,0.7810865191146882]}",{},False,False
